site,seed,policy,seasons,step,marker,year,phase,i_expansion,mu_size,compete_local,n_star_fa,bidding_intensity,travel_fatigue,leverage,cash_flow,cash_flow_cum,cash,franchise_value,debt,owner_share,terminal_value,win_pct,elo,syn,a_roster,a_salary,a_ticket,a_marketing,a_debt,a_equity
Toronto,1,baseline,1,5,offseason_decision,2026,offseason,1,0.6310457972183027,0,0,8.258739799935874,0.2079,0.183787985930161,18.04449649608705,76.08385231356586,81.08385231356586,364.5504882210301,67.0,1.0,297.5504882210301,0.3356710778288208,1471.813290975986,-2.0257300870442636,3,2,2,1,2,0
Toronto,1,baseline,2,8,season_end,2027,offseason,0,0.6310457972183027,0,0,7.076739157519347,0.2079,0.13794381164958755,12.626830768614598,150.30807238513097,155.30807238513097,485.7050069791973,67.0,1.0,418.7050069791973,0.23008654600685235,1452.9949623840394,-2.029977051063036,3,2,2,1,2,0
Toronto,1,baseline,2,9,offseason_decision,2027,offseason,0,0.6310457972183027,0,0,7.076739157519347,0.2079,0.13794381164958755,12.626830768614598,150.30807238513097,155.30807238513097,485.7050069791973,67.0,1.0,418.7050069791973,0.23008654600685235,1452.9949623840394,-2.029977051063036,3,2,2,1,2,0
Toronto,1,baseline,3,12,season_end,2028,offseason,0,0.6310457972183027,0,0,6.804615336695252,0.2079,0.12683273609817547,17.510609469332785,204.84166152655015,209.84166152655015,528.2547870617436,67.0,1.0,461.2547870617436,0.21850006985699189,1437.0199966791263,-2.015409646087405,3,2,2,1,2,0
Toronto,1,aggressive,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,6,5,6,3,4,0
Toronto,1,aggressive,1,4,season_end,2026,offseason,1,0.6310457972183027,0,0,8.258739799935874,0.2079,0.4921601892035354,9.748033349379618,56.037601644740356,173.85264131072748,365.3587665369327,179.81503966598711,1.0,185.5437268709456,0.2538290373643363,1464.6770557285884,-3.1504530283677803,6,5,6,3,4,0
Toronto,1,aggressive,1,5,offseason_decision,2026,offseason,1,0.6310457972183027,0,0,8.258739799935874,0.2079,0.4921601892035354,9.748033349379618,56.037601644740356,173.85264131072748,365.3587665369327,179.81503966598711,1.0,185.5437268709456,0.2538290373643363,1464.6770557285884,-3.1504530283677803,6,5,6,3,2,0
Toronto,1,aggressive,2,8,season_end,2027,offseason,0,0.6310457972183027,0,0,7.076739157519347,0.2079,0.3763365948375897,0.5993883125667878,88.46793071831013,206.28297038429727,477.8037590088399,179.81503966598711,1.0,297.9887193428528,0.14429698748457792,1441.2236216411632,-3.1546999923865524,6,5,6,3,2,0
Toronto,1,aggressive,2,9,offseason_decision,2027,offseason,0,0.6310457972183027,0,0,7.076739157519347,0.2079,0.3763365948375897,0.5993883125667878,88.46793071831013,206.28297038429727,477.8037590088399,179.81503966598711,1.0,297.9887193428528,0.14429698748457792,1441.2236216411632,-3.1546999923865524,6,5,6,3,2,0
Toronto,1,aggressive,3,12,season_end,2028,offseason,0,0.6310457972183027,0,0,6.804615336695252,0.2079,0.3551046284924147,7.005375840064197,96.15810802046062,213.9731476864478,506.37199641521454,179.81503966598711,1.0,326.5569567492274,0.11722803637402814,1419.4686332791389,-3.140132587410922,6,5,6,3,2,0
Toronto,1,defensive,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,3,1,2,3,1,0
Toronto,1,defensive,1,4,season_end,2026,offseason,1,0.6310457972183027,0,0,8.258739799935874,0.2079,0.027712199423761026,19.383829334725192,76.3863636022317,24.744757879451996,373.78463249433696,10.358394277220292,1.0,363.4262382171167,0.3283777869664858,1471.1669000256434,-2.0988733315112986,3,1,2,3,1,0
Toronto,1,defensive,1,5,offseason_decision,2026,offseason,1,0.6310457972183027,0,0,8.258739799935874,0.2079,0.027712199423761026,19.383829334725192,76.3863636022317,24.744757879451996,373.78463249433696,10.358394277220292,1.0,363.4262382171167,0.3283777869664858,1471.1669000256434,-2.0988733315112986,3,1,2,3,1,0
Toronto,1,defensive,2,8,season_end,2027,offseason,0,0.6310457972183027,0,0,7.076739157519347,0.2079,0.0,16.98847646335195,161.24112713588733,99.24112713588733,508.9234502458497,0.0,1.0,508.9234502458497,0.22138148962330684,1451.8288422396295,-2.103120295530071,3,1,2,3,1,0
Toronto,1,defensive,2,9,offseason_decision,2027,offseason,0,0.6310457972183027,0,0,7.076739157519347,0.2079,0.0,16.98847646335195,161.24112713588733,99.24112713588733,508.9234502458497,0.0,1.0,508.9234502458497,0.22138148962330684,1451.8288422396295,-2.103120295530071,3,1,2,3,1,0
Toronto,1,defensive,3,12,season_end,2028,offseason,0,0.6310457972183027,0,0,6.804615336695252,0.2079,0.0,20.32478271153897,231.725946951829,169.725946951829,565.8825932856753,0.0,1.0,565.8825932856753,0.20871475728039007,1435.2993158622658,-2.08855289055444,3,1,2,3,1,0
Toronto,1,ppo,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,3,5,2,2,4,0
Toronto,1,ppo,1,4,season_end,2026,offseason,1,0.6310457972183027,0,0,8.258739799935874,0.2079,0.4885966332624197,11.57566532932865,61.05130937509832,178.6408356902399,367.5619398275429,179.58952631514157,1.0,187.97241351240135,0.3243910740641385,1470.8237946701968,-2.142668846633955,3,4,2,2,4,0
Toronto,1,ppo,1,5,offseason_decision,2026,offseason,1,0.6310457972183027,0,0,8.258739799935874,0.2079,0.4885966332624197,11.57566532932865,61.05130937509832,178.6408356902399,367.5619398275429,179.58952631514157,1.0,187.97241351240135,0.3243910740641385,1470.8237946701968,-2.142668846633955,2,2,0,2,1,0
Toronto,1,ppo,2,8,season_end,2027,offseason,0,0.6310457972183027,0,0,7.076739157519347,0.2079,0.22582417166533617,5.8965786495295625,107.66539940081218,156.66792256560973,491.5440289062568,111.0025231647975,1.0,380.54150574145933,0.21454126544967939,1451.0137503738292,-2.1704219692198263,3,5,0,2,1,0
Toronto,1,ppo,2,9,offseason_decision,2027,offseason,0,0.6310457972183027,0,0,7.076739157519347,0.2079,0.22582417166533617,5.8965786495295625,107.66539940081218,156.66792256560973,491.5440289062568,111.0025231647975,1.0,380.54150574145933,0.21454126544967939,1451.0137503738292,-2.1704219692198263,5,5,2,2,4,0
Toronto,1,ppo,3,12,season_end,2028,offseason,0,0.6310457972183027,0,0,6.804615336695252,0.2079,0.4891888102195422,5.75616441657408,125.44329695422246,324.9330485772306,534.5374754292817,261.4897516230081,1.0,273.0477238062736,0.21283793895239228,1434.3595495001325,-1.808717373391779,5,2,2,2,4,0
