site,param,value,off_action,reg_action,win_mean,cf_mean,debt_mean,owner_mean,base_win,base_cf,base_debt,base_owner,win_delta,cf_delta,debt_delta,owner_delta,improved_all
Denver,compete_revenue_beta,0.04,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33561083129978414,12.581741702965253,4.112027995194051,250.36254529276948,0.33548571726357057,11.129920776080358,41.95411804814745,218.6932419431605,0.00012511403621356942,1.4518209268848956,37.842090052953395,31.66930334960898,1
Denver,compete_revenue_beta,0.06,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33561083129978414,12.581741702965253,4.112027995194051,250.36254529276948,0.33548571726357057,11.129920776080358,41.95411804814745,218.6932419431605,0.00012511403621356942,1.4518209268848956,37.842090052953395,31.66930334960898,1
Denver,expansion_bidding_delta,1.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33561083129978414,12.620114616632975,4.112027995194051,250.36254529276948,0.33548571726357057,11.15344931846302,41.95411804814745,218.6932419431605,0.00012511403621356942,1.4666652981699553,37.842090052953395,31.66930334960898,1
Denver,expansion_bidding_delta,2.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33561083129978414,12.581741702965253,4.112027995194051,250.36254529276948,0.33548571726357057,11.129920776080358,41.95411804814745,218.6932419431605,0.00012511403621356942,1.4518209268848956,37.842090052953395,31.66930334960898,1
Denver,expansion_bidding_delta,3.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33561083129978414,12.541376702965252,4.112027995194051,250.36254529276948,0.33548571726357057,11.096926252855287,41.95411804814745,218.6932419431605,0.00012511403621356942,1.444450450109965,37.842090052953395,31.66930334960898,1
Denver,expansion_star_fa_delta,-1.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33561083129978414,12.581741702965253,4.112027995194051,250.36254529276948,0.33548571726357057,11.129920776080358,41.95411804814745,218.6932419431605,0.00012511403621356942,1.4518209268848956,37.842090052953395,31.66930334960898,1
Denver,expansion_star_fa_delta,-2.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33561083129978414,12.581741702965253,4.112027995194051,250.36254529276948,0.33548571726357057,11.129920776080358,41.95411804814745,218.6932419431605,0.00012511403621356942,1.4518209268848956,37.842090052953395,31.66930334960898,1
Denver,expansion_star_fa_delta,-3.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33561083129978414,12.581741702965253,4.112027995194051,250.36254529276948,0.33548571726357057,11.129920776080358,41.95411804814745,218.6932419431605,0.00012511403621356942,1.4518209268848956,37.842090052953395,31.66930334960898,1
Denver,expansion_media_bonus,0.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33561083129978414,12.487608629507939,4.112027995194051,245.34409377172275,0.33548571726357057,11.031103202623045,41.95411804814745,213.4946403122933,0.00012511403621356942,1.4565054268848936,37.842090052953395,31.84945345942944,1
Denver,expansion_media_bonus,0.03,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33561083129978414,12.581741702965253,4.112027995194051,250.36254529276948,0.33548571726357057,11.129920776080358,41.95411804814745,218.6932419431605,0.00012511403621356942,1.4518209268848956,37.842090052953395,31.66930334960898,1
Denver,expansion_media_bonus,0.06,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33561083129978414,12.675874776422567,4.112027995194051,255.52552752598035,0.33548571726357057,11.227461098860346,41.95411804814745,224.0419217308356,0.00012511403621356942,1.4484136775622218,37.842090052953395,31.48360579514474,1
Portland,win_eta_fatigue,0.3,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33554733305004064,12.296784755989577,4.112027995194051,250.35809683662717,0.33542229448425065,10.84496489314483,41.95411804814745,218.68862866225723,0.00012503856578999217,1.4518198628447472,37.842090052953395,31.66946817436994,1
Portland,win_eta_fatigue,0.6,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.32938581462217253,12.246108042104622,4.112027995194051,249.9282373237207,0.3292684318929946,10.794351119095763,41.95411804814745,218.24286153216036,0.00011738272917793946,1.4517569230088583,37.842090052953395,31.685375791560347,1
Portland,win_eta_fatigue,0.9,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.3246781556712837,12.20738890354892,4.112027995194051,249.60248182843284,0.3245771588761591,10.755766729380273,41.95411804814745,217.90582277122212,0.00010099679512459714,1.4516221741686461,37.842090052953395,31.696659057210724,1
Portland,travel_cost_beta,0.6,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.32938581462217253,12.525108042104623,4.112027995194051,249.9282373237207,0.3292684318929946,11.073351119095763,41.95411804814745,218.24286153216036,0.00011738272917793946,1.45175692300886,37.842090052953395,31.685375791560347,1
Portland,travel_cost_beta,1.2,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.32938581462217253,12.246108042104622,4.112027995194051,249.9282373237207,0.3292684318929946,10.794351119095763,41.95411804814745,218.24286153216036,0.00011738272917793946,1.4517569230088583,37.842090052953395,31.685375791560347,1
Portland,travel_cost_beta,1.8,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.32938581462217253,11.967108042104622,4.112027995194051,249.9282373237207,0.3292684318929946,10.515351119095763,41.95411804814745,218.24286153216036,0.00011738272917793946,1.4517569230088583,37.842090052953395,31.685375791560347,1
Portland,compete_revenue_beta,0.02,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.32938581462217253,12.246108042104622,4.112027995194051,249.9282373237207,0.3292684318929946,10.794351119095763,41.95411804814745,218.24286153216036,0.00011738272917793946,1.4517569230088583,37.842090052953395,31.685375791560347,1
Portland,compete_revenue_beta,0.04,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.32938581462217253,12.246108042104622,4.112027995194051,249.9282373237207,0.3292684318929946,10.794351119095763,41.95411804814745,218.24286153216036,0.00011738272917793946,1.4517569230088583,37.842090052953395,31.685375791560347,1
Portland,compete_revenue_beta,0.06,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.32938581462217253,12.246108042104622,4.112027995194051,249.9282373237207,0.3292684318929946,10.794351119095763,41.95411804814745,218.24286153216036,0.00011738272917793946,1.4517569230088583,37.842090052953395,31.685375791560347,1
Portland,expansion_bidding_delta,1.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.32938581462217253,12.284480955772345,4.112027995194051,249.9282373237207,0.3292684318929946,10.817879661478424,41.95411804814745,218.24286153216036,0.00011738272917793946,1.4666012942939215,37.842090052953395,31.685375791560347,1
Portland,expansion_bidding_delta,2.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.32938581462217253,12.246108042104622,4.112027995194051,249.9282373237207,0.3292684318929946,10.794351119095763,41.95411804814745,218.24286153216036,0.00011738272917793946,1.4517569230088583,37.842090052953395,31.685375791560347,1
Portland,expansion_bidding_delta,3.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.32938581462217253,12.205743042104622,4.112027995194051,249.9282373237207,0.3292684318929946,10.76135659587069,41.95411804814745,218.24286153216036,0.00011738272917793946,1.4443864462339313,37.842090052953395,31.685375791560347,1
